,counts,time
0,55.0494,10
1,0.001,13
2,0.0006000000000000001,16
3,0.0004,19
4,0.0006000000000000001,22
5,0.0004,25
6,0.0004,28
7,0.0006000000000000001,31
8,0.0004,34
9,0.0,37
10,0.001,40
11,0.001,43
12,0.0008,46
13,0.0004,49
14,0.0002,52
15,0.0002,55
16,0.0008,58
17,0.0008,61
18,0.0006000000000000001,64
19,0.0006000000000000001,67
20,0.0008,70
21,0.0006000000000000001,73
22,0.0004,76
23,0.0004,79
24,0.001,82
25,0.0008,85
26,0.0004,88
27,0.0004,91
28,0.0006000000000000001,94
29,0.0,97
30,0.0002,100
31,0.0004,103
32,0.0,106
33,0.0002,109
34,0.0008,112
35,0.0002,115
36,0.0006000000000000001,118
37,0.0004,121
38,0.0006000000000000001,124
39,0.0006000000000000001,127
40,0.0004,130
41,0.0008,133
42,0.0006000000000000001,136
43,0.0012000000000000001,139
44,0.0004,142
45,0.001,145
46,0.0,148
47,0.0002,151
48,0.0006000000000000001,154
49,0.0002,157
50,0.0008,160
51,0.0002,163
52,0.0012000000000000001,166
53,0.0004,169
54,0.0004,172
55,0.0002,175
56,0.001,178
57,0.0002,181
58,0.0016,184
59,0.0142,187
60,0.0472,190
61,0.12040000000000001,193
62,0.149,196
63,0.197,199
64,0.25539999999999996,202
65,0.18619999999999998,205
66,0.21840000000000004,208
67,0.22,211
68,0.167,214
69,0.16960000000000003,217
70,0.1638,220
71,0.2018,223
72,0.146,226
73,0.17060000000000003,229
74,0.1728,232
75,0.16440000000000005,235
76,0.17600000000000002,238
77,0.17460000000000003,241
78,0.17060000000000003,244
79,0.2008,247
80,0.1694,250
81,0.1398,253
82,0.1658,256
83,0.18760000000000002,259
84,0.207,262
85,0.15340000000000004,265
86,0.2054,268
87,0.199,271
88,0.145,274
89,0.1572,277
90,0.22019999999999998,280
91,0.18020000000000003,283
92,0.1494,286
93,0.1658,289
94,0.219,292
95,0.1734,295
96,0.2228,298
97,0.2008,301
98,0.17360000000000003,304
99,0.2048,307
100,0.19440000000000002,310
101,0.2116,313
102,0.1438,316
103,0.198,319
104,0.1784,322
105,0.1862,325
106,0.197,328
107,0.1968,331
108,0.22019999999999998,334
109,0.1762,337
110,0.1738,340
111,0.1652,343
112,0.162,346
113,0.2156,349
114,0.22319999999999998,352
115,0.17340000000000003,355
116,0.1774,358
117,0.2542,361
118,0.15280000000000002,364
119,0.14660000000000004,367
120,0.1988,370
121,0.202,373
122,0.179,376
123,0.185,379
124,0.14980000000000002,382
125,0.13319999999999999,385
126,0.1008,388
127,0.0632,391
128,0.03459999999999999,394
129,0.011200000000000002,397
130,0.003,400
131,0.001,403
132,0.0018000000000000002,406
133,0.001,409
134,0.001,412
135,0.0018,415
136,0.0018,418
137,0.002,421
138,0.001,424
139,0.0012000000000000001,427
140,0.0018000000000000002,430
141,0.001,433
142,0.0006000000000000001,436
143,0.0012000000000000001,439
144,0.0006000000000000001,442
145,0.002,445
146,0.0006000000000000001,448
147,0.0008,451
148,0.0014,454
149,0.0012000000000000001,457
150,0.0008,460
151,0.0012,463
152,0.0002,466
153,0.0008,469
154,0.0002,472
155,0.0008,475
156,0.001,478
157,0.0008,481
158,0.0018000000000000002,484
159,0.0014,487
160,0.0008,490
161,0.0004,493
162,0.0004,496
163,0.0008,499
164,0.0008,502
165,0.0006000000000000001,505
